filename,paragraph,sentence,pairs
N5085FM-00199.txt,29,3,[('安藤', '華菜'), ('華菜', '日野'), ('安藤', '日野')]
N5085FM-00200.txt,8,2,[('日々木', '日野')]
N5085FM-00200.txt,19,4,[('日野', '日々木')]
N5085FM-00200.txt,24,5,[('日々木', '日野')]
N5085FM-00200.txt,49,1,[('山田', '日々木')]
N5085FM-00200.txt,50,1,[('山田', '日野')]
N5085FM-00200.txt,51,2,[('日々木', '日野')]
N5085FM-00200.txt,54,1,[('日々木', '日野')]
N5085FM-00200.txt,58,1,[('山田', '日野')]
N5085FM-00200.txt,60,5,[('日々木', '日野')]
N5085FM-00200.txt,62,2,[('日々木', '日野')]
N5085FM-00200.txt,63,1,[('山田', '日々木'), ('山田', '日野'), ('日々木', '日野')]
N5085FM-00201.txt,4,7,[('渡瀬', '松田'), ('笠井', '田辺'), ('松田', '田辺'), ('松田', '笠井'), ('渡瀬', '笠井'), ('渡瀬', '田辺')]
N5085FM-00201.txt,19,1,[('笠井', '日々木')]
N5085FM-00202.txt,4,4,[('須賀', '日野')]
N5085FM-00202.txt,16,2,[('田辺', '日々木'), ('松田', '須賀'), ('須賀', '日々木'), ('松田', '日々木'), ('田辺', '松田'), ('田辺', '須賀')]
N5085FM-00202.txt,24,1,[('須賀', '日々木')]
N5085FM-00202.txt,28,2,[('田辺', '日々木'), ('松田', '須賀'), ('須賀', '日々木'), ('松田', '日々木'), ('松田', '田辺'), ('須賀', '田辺')]
N5085FM-00202.txt,29,1,[('須賀', '日野')]
N5085FM-00202.txt,34,3,[('高木', '田辺'), ('伊東', '高木'), ('伊東', '田辺'), ('森尾', '田辺'), ('森尾', '伊東'), ('森尾', '高木')]
N5085FM-00202.txt,35,2,[('高木', '日野')]
N5085FM-00203.txt,23,1,[('笠井', '日野')]
N5085FM-00203.txt,37,4,[('笠井', '須賀')]
N5085FM-00203.txt,39,5,[('笠井', '須賀')]
N5085FM-00204.txt,4,1,[('塚本', '日野')]
N5085FM-00204.txt,7,1,[('麓', '塚本')]
N5085FM-00204.txt,12,3,[('麓', '日野')]
N5085FM-00204.txt,13,1,[('麓', '日々木')]
N5085FM-00204.txt,14,2,[('麓', '日野')]
N5085FM-00204.txt,16,1,[('麓', '日野')]
N5085FM-00204.txt,30,4,[('伊東', '麓'), ('日野', '安藤'), ('三島', '麓'), ('三島', '安藤'), ('森尾', '安藤'), ('日野', '森尾'), ('三島', '森尾'), ('麓', '安藤'), ('日野', '麓'), ('伊東', '安藤'), ('三島', '日野'), ('日野', '伊東'), ('伊東', '森尾'), ('三島', '伊東'), ('麓', '森尾')]
N5085FM-00204.txt,32,3,[('松田', '日野'), ('安藤', '日野'), ('松田', '安藤')]
N5085FM-00204.txt,37,1,[('高木', '日野')]
N5085FM-00204.txt,38,2,[('高木', '日野')]
N5085FM-00204.txt,39,6,[('高木', '日野'), ('藤原', '高木'), ('藤原', '日野')]
N5085FM-00204.txt,48,1,[('華菜', '日野')]
N5085FM-00204.txt,51,4,[('安藤', '日野')]
N5085FM-00205.txt,14,1,[('田辺', '須賀')]
N5085FM-00205.txt,18,1,[('田辺', '日々木')]
N5085FM-00205.txt,20,2,[('松田', '日々木'), ('日々木', '日野'), ('松田', '日野')]
N5085FM-00205.txt,23,4,[('松田', '日野')]
N5085FM-00205.txt,27,1,[('松田', '日々木')]
N5085FM-00205.txt,30,4,[('松田', '笠井')]
N5085FM-00205.txt,35,3,[('日野', '日々木')]
N5085FM-00205.txt,40,6,[('松田', '日々木'), ('松田', '田辺'), ('田辺', '日々木')]
N5085FM-00205.txt,45,8,[('松田', '日々木'), ('笠井', '日々木'), ('松田', '笠井')]
N5085FM-00207.txt,3,1,[('日々木', '日野')]
N5085FM-00207.txt,23,1,[('麓', '千草')]
N5085FM-00208.txt,11,4,[('須賀', '日々木'), ('田辺', '日々木'), ('田辺', '須賀')]
N5085FM-00208.txt,12,1,[('松田', '須賀')]
N5085FM-00208.txt,16,1,[('三島', '渡瀬')]
N5085FM-00208.txt,32,1,[('麓', '日野')]
N5085FM-00208.txt,34,1,[('麓', '日野')]
N5085FM-00209.txt,5,6,[('日々木', '日野')]
N5085FM-00209.txt,6,1,[('松田', '笠井')]
N5085FM-00209.txt,8,5,[('笠井', '須賀'), ('笠井', '日々木'), ('須賀', '日々木')]
N5085FM-00209.txt,9,4,[('藤原', '日々木')]
N5085FM-00209.txt,14,7,[('高木', '日野'), ('高木', '日々木'), ('日々木', '日野')]
N5085FM-00209.txt,24,7,[('笠井', '須賀'), ('須賀', '日々木'), ('渡瀬', '須賀'), ('渡瀬', '笠井'), ('渡瀬', '日々木'), ('笠井', '日々木')]
N5085FM-00209.txt,34,1,[('笠井', '高木')]
N5085FM-00209.txt,35,3,[('森尾', '伊東')]
N5085FM-00209.txt,41,7,[('森尾', '日々木'), ('伊東', '日々木'), ('森尾', '伊東')]
N5085FM-00209.txt,47,1,[('森尾', '日野'), ('伊東', '日野'), ('森尾', '伊東')]
N5085FM-00209.txt,48,4,[('森尾', '日野')]
N5085FM-00210.txt,23,1,[('キャシー', '日々木'), ('キャシー', '日野'), ('日々木', '日野')]
N5085FM-00210.txt,24,1,[('キャシー', '日々木'), ('キャシー', '日野'), ('日々木', '日野')]
N5085FM-00210.txt,25,1,[('日々木', '日野')]
N5085FM-00210.txt,27,1,[('キャシー', '日々木'), ('キャシー', '日野'), ('日々木', '日野')]
N5085FM-00210.txt,28,1,[('日々木', '日野')]
N5085FM-00210.txt,34,2,[('キャシー', '日々木'), ('キャシー', '日野'), ('日々木', '日野')]
N5085FM-00210.txt,35,1,[('日々木', '日野')]
N5085FM-00210.txt,41,4,[('キャシー', '日野')]
N5085FM-00210.txt,48,1,[('華菜', '日野')]
N5085FM-00210.txt,49,2,[('キャシー', '日野')]
N5085FM-00210.txt,50,4,[('日々木', '日野')]
N5085FM-00211.txt,5,6,[('鳥居', '日々木')]
N5085FM-00211.txt,22,3,[('鳥居', '日々木')]
N5085FM-00212.txt,7,4,[('小野田', '日野')]
N5085FM-00212.txt,10,6,[('校長先生', '小野田'), ('小野田', '日野'), ('校長先生', '日野')]
N5085FM-00212.txt,15,2,[('日々木', '日野')]
N5085FM-00212.txt,21,3,[('校長先生', '小野田')]
N5085FM-00212.txt,22,5,[('田村', '日野')]
N5085FM-00213.txt,1,1,[('華菜', '日々木')]
N5085FM-00213.txt,3,4,[('野上月', '日々木')]
N5085FM-00213.txt,4,2,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00213.txt,6,1,[('野上月', '華菜')]
N5085FM-00213.txt,8,8,[('キャシー', '華菜'), ('キャシー', '日々木'), ('華菜', '日々木')]
N5085FM-00213.txt,9,5,[('キャシー', '安藤'), ('日野', 'キャシー'), ('日野', '安藤'), ('和泉', '安藤'), ('日野', '和泉'), ('和泉', 'キャシー'), ('野上月', '日野'), ('野上月', 'キャシー'), ('野上月', '和泉'), ('野上月', '安藤')]
N5085FM-00213.txt,11,3,[('キャシー', '野上月')]
N5085FM-00213.txt,14,5,[('キャシー', '日々木'), ('キャシー', '日野'), ('日々木', '日野')]
N5085FM-00213.txt,15,6,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00213.txt,16,4,[('キャシー', '日々木')]
N5085FM-00213.txt,19,3,[('キャシー', '日々木'), ('キャシー', '日野'), ('日々木', '日野')]
N5085FM-00213.txt,20,5,[('キャシー', '日野'), ('野上月', '日野'), ('キャシー', '野上月')]
N5085FM-00214.txt,14,8,[('キャシー', '日々木'), ('キャシー', '日野'), ('日々木', '日野')]
N5085FM-00215.txt,3,4,[('日々木', '日野')]
N5085FM-00215.txt,9,3,[('日々木', '日野')]
N5085FM-00215.txt,11,6,[('日々木', '日野')]
N5085FM-00215.txt,16,7,[('森尾', '日野'), ('伊東', '日野'), ('森尾', '伊東')]
N5085FM-00215.txt,18,4,[('伊東', '日々木'), ('日野', '日々木'), ('森尾', '日々木'), ('日野', '森尾'), ('日野', '伊東'), ('森尾', '伊東')]
N5085FM-00216.txt,4,1,[('日々木', '日野')]
N5085FM-00216.txt,6,4,[('松田', '日野')]
N5085FM-00216.txt,7,6,[('麓', '日野')]
N5085FM-00216.txt,8,5,[('安藤', '日野')]
N5085FM-00216.txt,10,5,[('安藤', '日野')]
N5085FM-00216.txt,21,3,[('キャシー', '華菜'), ('キャシー', '日野'), ('華菜', '日野')]
N5085FM-00217.txt,2,6,[('三島', '日野'), ('岡部', '日野'), ('岡部', '三島')]
N5085FM-00217.txt,6,7,[('日野', '笠井'), ('田辺', '渡瀬'), ('笠井', '岡部'), ('日野', '田辺'), ('笠井', '渡瀬'), ('笠井', '田辺'), ('田辺', '岡部'), ('日野', '渡瀬'), ('日野', '岡部'), ('岡部', '渡瀬')]
N5085FM-00217.txt,7,3,[('渡瀬', '笠井')]
N5085FM-00217.txt,9,3,[('笠井', '須賀'), ('笠井', '日野'), ('須賀', '日野')]
N5085FM-00217.txt,21,3,[('笠井', '岡部')]
N5085FM-00217.txt,22,2,[('藤谷', '辻')]
N5085FM-00217.txt,24,1,[('笠井', '岡部')]
N5085FM-00217.txt,25,1,[('田辺', '渡瀬'), ('秋田', '須賀'), ('秋田', '渡瀬'), ('渡瀬', '須賀'), ('田辺', '秋田'), ('田辺', '須賀')]
N5085FM-00217.txt,26,3,[('笠井', '岡部')]
N5085FM-00217.txt,28,1,[('藤谷', '辻')]
N5085FM-00217.txt,29,1,[('秋田', '笠井')]
N5085FM-00217.txt,30,2,[('秋田', '辻'), ('秋田', '藤谷'), ('藤谷', '辻')]
N5085FM-00217.txt,32,4,[('秋田', '辻'), ('秋田', '藤谷'), ('藤谷', '辻')]
N5085FM-00217.txt,33,1,[('笠井', '辻')]
N5085FM-00217.txt,35,3,[('笠井', '須賀')]
N5085FM-00217.txt,36,1,[('藤谷', '須賀'), ('辻', '須賀'), ('藤谷', '辻')]
N5085FM-00217.txt,38,1,[('藤谷', '辻')]
N5085FM-00217.txt,39,2,[('秋田', '笠井')]
N5085FM-00217.txt,40,1,[('笠井', '須賀'), ('藤谷', '笠井'), ('藤谷', '須賀')]
N5085FM-00217.txt,41,5,[('藤谷', '岡部')]
N5085FM-00217.txt,42,4,[('笠井', '須賀'), ('秋田', '須賀'), ('藤谷', '笠井'), ('秋田', '藤谷'), ('藤谷', '須賀'), ('秋田', '笠井')]
N5085FM-00218.txt,1,1,[('華菜', '日々木')]
N5085FM-00218.txt,3,3,[('野上月', '日野')]
N5085FM-00218.txt,15,4,[('野上月', '日々木'), ('野上月', '日野'), ('日々木', '日野')]
N5085FM-00218.txt,21,4,[('野上月', '日々木'), ('野上月', '日野'), ('日々木', '日野')]
N5085FM-00218.txt,24,3,[('野上月', '日野')]
N5085FM-00218.txt,39,4,[('野上月', '日野')]
N5085FM-00218.txt,40,1,[('キャシー', '日野'), ('野上月', '日野'), ('キャシー', '野上月')]
N5085FM-00218.txt,42,1,[('日々木', '日野'), ('華菜', '日々木'), ('華菜', '日野')]
N5085FM-00219.txt,4,3,[('笠井', '辻')]
N5085FM-00219.txt,5,4,[('秋田', '藤谷')]
N5085FM-00219.txt,19,5,[('須賀', '岡部')]
N5085FM-00219.txt,20,4,[('渡瀬', '秋田')]
N5085FM-00219.txt,29,4,[('秋田', '藤谷')]
N5085FM-00219.txt,31,9,[('笠井', '須賀'), ('渡瀬', '須賀'), ('渡瀬', '笠井')]
N5085FM-00219.txt,36,1,[('笠井', '岡部')]
N5085FM-00219.txt,40,1,[('笠井', '辻')]
N5085FM-00219.txt,46,1,[('秋田', '笠井')]
N5085FM-00219.txt,50,1,[('笠井', '須賀')]
N5085FM-00219.txt,55,1,[('笠井', '須賀')]
N5085FM-00220.txt,2,6,[('藤谷', '辻')]
N5085FM-00220.txt,3,2,[('須賀', '岡部')]
N5085FM-00220.txt,5,1,[('須賀', '岡部')]
N5085FM-00220.txt,6,1,[('田辺', '渡瀬'), ('田辺', '須賀'), ('渡瀬', '須賀')]
N5085FM-00220.txt,9,3,[('松田', '日々木'), ('日々木', '日野'), ('松田', '日野')]
N5085FM-00220.txt,12,1,[('笠井', '須賀'), ('笠井', '日野'), ('須賀', '日野')]
N5085FM-00220.txt,15,5,[('松田', '日野')]
N5085FM-00220.txt,23,1,[('三島', '渡瀬'), ('渡瀬', '日野'), ('笠井', '日野'), ('渡瀬', '笠井'), ('三島', '日野'), ('三島', '笠井')]
N5085FM-00220.txt,24,4,[('笠井', '日野'), ('渡瀬', '笠井'), ('渡瀬', '日野')]
N5085FM-00220.txt,27,3,[('渡瀬', '日野')]
N5085FM-00220.txt,32,4,[('渡瀬', '日野')]
N5085FM-00220.txt,36,1,[('田辺', '須賀')]
N5085FM-00220.txt,37,1,[('笠井', '日野')]
N5085FM-00220.txt,38,2,[('須賀', '田辺'), ('須賀', '日野'), ('岡部', '田辺'), ('田辺', '日野'), ('岡部', '須賀'), ('岡部', '日野')]
N5085FM-00220.txt,39,1,[('笠井', '須賀')]
N5085FM-00220.txt,43,1,[('秋田', '日野'), ('秋田', '須賀'), ('須賀', '日野')]
N5085FM-00220.txt,46,1,[('松田', '秋田')]
N5085FM-00220.txt,49,1,[('松田', '日々木'), ('日々木', '日野'), ('松田', '日野')]
N5085FM-00220.txt,53,1,[('笠井', '日野')]
N5085FM-00220.txt,61,1,[('渡瀬', '須賀')]
N5085FM-00221.txt,2,4,[('松田', '日々木')]
N5085FM-00221.txt,3,2,[('キャシー', '日々木')]
N5085FM-00221.txt,19,5,[('華菜', '日々木')]
N5085FM-00221.txt,22,1,[('華菜', '日野')]
N5085FM-00221.txt,23,1,[('華菜', '日々木')]
N5085FM-00221.txt,24,8,[('三谷先生', '三谷'), ('谷', 'キャシー'), ('キャシー', '三谷'), ('三谷先生', 'キャシー'), ('谷', '三谷先生'), ('谷', '三谷')]
N5085FM-00221.txt,29,4,[('キャシー', '日々木'), ('キャシー', 'リサ'), ('リサ', '日々木')]
N5085FM-00221.txt,31,4,[('キャシー', '日々木'), ('キャシー', 'リサ'), ('リサ', '日々木')]
N5085FM-00221.txt,33,6,[('キャシー', '華菜'), ('キャシー', '日野'), ('華菜', '日野')]
N5085FM-00221.txt,34,1,[('日々木', '日野')]
N5085FM-00221.txt,35,8,[('松田', 'キャシー')]
N5085FM-00222.txt,1,1,[('華菜', '日々木')]
N5085FM-00222.txt,8,4,[('野上月', '日々木'), ('野上月', '日野'), ('日々木', '日野')]
N5085FM-00222.txt,10,1,[('野上月', '華菜')]
N5085FM-00222.txt,13,3,[('野上月', '安藤')]
N5085FM-00222.txt,19,3,[('野上月', '日野')]
N5085FM-00222.txt,20,1,[('キャシー', '日々木'), ('野上月', '日々木'), ('キャシー', '野上月'), ('日々木', '日野'), ('キャシー', '日野'), ('野上月', '日野')]
N5085FM-00222.txt,22,1,[('野上月', '華菜'), ('野上月', '日野'), ('華菜', '日野')]
N5085FM-00222.txt,23,1,[('野上月', '日野')]
N5085FM-00222.txt,26,4,[('キャシー', '野上月')]
N5085FM-00222.txt,32,5,[('キャシー', '野上月')]
N5085FM-00223.txt,6,4,[('須賀', '日野')]
N5085FM-00223.txt,57,4,[('須賀', '日野')]
N5085FM-00224.txt,9,4,[('安藤', '日野')]
N5085FM-00224.txt,12,1,[('日々木', '日野')]
N5085FM-00224.txt,14,1,[('陽子', '日野')]
N5085FM-00224.txt,15,5,[('陽子', '日野')]
N5085FM-00224.txt,16,3,[('陽子', '日野')]
N5085FM-00224.txt,20,3,[('華菜', '日野')]
N5085FM-00224.txt,31,1,[('日々木', '日野')]
N5085FM-00224.txt,34,1,[('藤谷', '笠井'), ('松田', '藤谷'), ('松田', '笠井')]
N5085FM-00224.txt,37,2,[('笠井', '日野')]
N5085FM-00224.txt,42,8,[('田村', '日野'), ('校長先生', '田村'), ('小野田', '日野'), ('田村', '小野田'), ('校長先生', '小野田'), ('校長先生', '日野')]
N5085FM-00224.txt,43,3,[('日々木', '日野')]
N5085FM-00225.txt,3,1,[('笠井', '須賀'), ('松田', '須賀'), ('松田', '笠井')]
N5085FM-00225.txt,17,8,[('藤谷', '笠井')]
N5085FM-00225.txt,18,4,[('笠井', '須賀'), ('田辺', '笠井'), ('藤谷', '笠井'), ('田辺', '藤谷'), ('藤谷', '須賀'), ('田辺', '須賀')]
N5085FM-00225.txt,19,3,[('藤谷', '笠井')]
N5085FM-00225.txt,22,3,[('藤谷', '笠井')]
N5085FM-00225.txt,23,1,[('松田', '笠井')]
N5085FM-00225.txt,24,4,[('日野', '笠井'), ('安藤', '笠井'), ('日野', '日々木'), ('日野', '安藤'), ('安藤', '日々木'), ('笠井', '日々木')]
N5085FM-00225.txt,28,1,[('藤谷', '日々木')]
N5085FM-00225.txt,30,1,[('松田', '日々木')]
N5085FM-00225.txt,31,2,[('日々木', '日野')]
N5085FM-00226.txt,2,5,[('日々木', '安藤'), ('日野', '日々木'), ('日々木', '岡部'), ('日野', '安藤'), ('松田', '日々木'), ('松田', '安藤'), ('日野', '松田'), ('松田', '岡部'), ('岡部', '安藤'), ('日野', '岡部')]
N5085FM-00226.txt,3,9,[('渡瀬', '須賀'), ('須賀', '田辺'), ('渡瀬', '田辺')]
N5085FM-00226.txt,4,4,[('渡瀬', '岡部')]
N5085FM-00226.txt,14,4,[('藤谷', '辻')]
N5085FM-00226.txt,20,4,[('松田', '藤谷')]
N5085FM-00226.txt,21,6,[('渡瀬', '松田'), ('松田', '須賀'), ('藤谷', '須賀'), ('渡瀬', '須賀'), ('渡瀬', '藤谷'), ('松田', '藤谷')]
N5085FM-00226.txt,23,1,[('松田', '藤谷')]
N5085FM-00226.txt,24,3,[('松田', '藤谷')]
N5085FM-00226.txt,26,1,[('松田', '藤谷')]
N5085FM-00226.txt,27,4,[('松田', '日々木'), ('藤谷', '日々木'), ('松田', '藤谷')]
N5085FM-00226.txt,32,1,[('藤谷', '日々木')]
N5085FM-00226.txt,33,3,[('松田', '日々木'), ('藤谷', '日々木'), ('松田', '藤谷')]
N5085FM-00226.txt,34,8,[('日々木', '安藤'), ('藤谷', '田辺'), ('松田', '田辺'), ('須賀', '岡部'), ('田辺', '岡部'), ('藤谷', '須賀'), ('松田', '日々木'), ('藤谷', '松田'), ('松田', '岡部'), ('岡部', '安藤'), ('須賀', '田辺'), ('藤谷', '安藤'), ('田辺', '安藤'), ('須賀', '日々木'), ('日々木', '田辺'), ('松田', '安藤'), ('藤谷', '岡部'), ('日々木', '岡部'), ('藤谷', '日々木'), ('松田', '須賀'), ('須賀', '安藤')]
N5085FM-00226.txt,36,1,[('松田', '日々木')]
N5085FM-00226.txt,39,1,[('日々木', '日野')]
N5085FM-00226.txt,41,1,[('藤谷', '日野')]
N5085FM-00226.txt,45,1,[('藤谷', '岡部')]
N5085FM-00226.txt,47,5,[('日々木', '藤谷'), ('笠井', '渡瀬'), ('日々木', '渡瀬'), ('日々木', '笠井'), ('須賀', '渡瀬'), ('松田', '須賀'), ('須賀', '日々木'), ('松田', '渡瀬'), ('須賀', '藤谷'), ('松田', '日々木'), ('渡瀬', '藤谷'), ('松田', '藤谷'), ('松田', '笠井'), ('須賀', '笠井'), ('笠井', '藤谷')]
N5085FM-00226.txt,49,1,[('日々木', '日野')]
N5085FM-00226.txt,50,2,[('松田', '日々木')]
N5085FM-00227.txt,3,4,[('安藤', '日野')]
N5085FM-00227.txt,20,1,[('陽子', '日野')]
N5085FM-00227.txt,43,2,[('陽子', '日野')]
N5085FM-00227.txt,54,3,[('キャシー', '日野'), ('安藤', '日野'), ('キャシー', '安藤')]
N5085FM-00227.txt,63,1,[('キャシー', '安藤')]
N5085FM-00227.txt,64,4,[('山田', '日野')]
N5085FM-00228.txt,4,6,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00228.txt,28,2,[('日々木', '日野')]
N5085FM-00228.txt,29,1,[('キャシー', '日々木')]
N5085FM-00228.txt,30,3,[('キャシー', '日野')]
N5085FM-00228.txt,34,1,[('キャシー', '日々木')]
N5085FM-00228.txt,35,2,[('キャシー', '日々木')]
N5085FM-00228.txt,38,1,[('キャシー', '日野')]
N5085FM-00228.txt,40,1,[('キャシー', '日野')]
N5085FM-00228.txt,46,1,[('志水', '日野')]
N5085FM-00228.txt,47,2,[('日野', '日々木')]
N5085FM-00228.txt,49,1,[('キャシー', '日野')]
N5085FM-00228.txt,51,1,[('日々木', '日野')]
N5085FM-00228.txt,52,1,[('キャシー', '日野')]
N5085FM-00228.txt,53,1,[('キャシー', '日野')]
N5085FM-00228.txt,54,1,[('キャシー', '日野')]
N5085FM-00228.txt,58,2,[('日々木', '日野')]
N5085FM-00228.txt,63,1,[('キャシー', '日野'), ('キャシー', 'リサ'), ('リサ', '日野')]
N5085FM-00229.txt,5,2,[('日々木', '日野')]
N5085FM-00229.txt,6,1,[('高木', '日々木')]
N5085FM-00229.txt,10,3,[('野上月', '日々木'), ('野上月', '日野'), ('日々木', '日野')]
N5085FM-00229.txt,11,1,[('高木', '日野')]
N5085FM-00229.txt,13,2,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00229.txt,15,6,[('日々木', '日野')]
N5085FM-00229.txt,18,1,[('安藤', '日々木')]
N5085FM-00229.txt,19,2,[('安藤', '日々木'), ('日々木', '日野'), ('安藤', '日野')]
N5085FM-00229.txt,20,1,[('日々木', '日野')]
N5085FM-00229.txt,22,4,[('日野', '安藤'), ('安藤', '日々木'), ('日野', '日々木')]
N5085FM-00229.txt,25,3,[('日々木', '日野')]
N5085FM-00229.txt,29,1,[('日々木', '日野')]
N5085FM-00229.txt,30,3,[('日野', '日々木')]
N5085FM-00229.txt,32,1,[('高木', '日々木')]
N5085FM-00229.txt,34,4,[('日野', '安藤'), ('安藤', '日々木'), ('日野', '日々木')]
N5085FM-00229.txt,37,3,[('辻', '日々木'), ('辻', '日野'), ('日々木', '日野')]
N5085FM-00230.txt,1,1,[('キャシー', '日野')]
N5085FM-00230.txt,2,6,[('リサ', '日野')]
N5085FM-00231.txt,6,6,[('田村', '小野田'), ('松田', '田村'), ('松田', '小野田')]
N5085FM-00231.txt,27,2,[('谷', '日野')]
N5085FM-00231.txt,35,1,[('小野田', '日野')]
N5085FM-00232.txt,1,1,[('野上月', '華菜'), ('野上月', '日々木'), ('華菜', '日々木')]
N5085FM-00232.txt,3,2,[('野上月', '日野')]
N5085FM-00232.txt,5,2,[('日々木', '日野')]
N5085FM-00232.txt,9,3,[('松田', '日々木'), ('日々木', '日野'), ('松田', '日野')]
N5085FM-00232.txt,13,4,[('野上月', '日野')]
N5085FM-00232.txt,14,3,[('キャシー', '野上月')]
N5085FM-00232.txt,17,1,[('日々木', '日野')]
N5085FM-00232.txt,23,4,[('野上月', '日野')]
N5085FM-00232.txt,37,4,[('キャシー', '日野')]
N5085FM-00232.txt,38,3,[('野上月', '華菜')]
N5085FM-00232.txt,39,4,[('野上月', '日野')]
N5085FM-00232.txt,42,3,[('野上月', '日野')]
N5085FM-00233.txt,8,4,[('渡瀬', '松田')]
N5085FM-00233.txt,10,5,[('渡瀬', '松田'), ('松田', '日野'), ('渡瀬', '日野')]
N5085FM-00233.txt,14,1,[('三島', '渡瀬')]
N5085FM-00233.txt,17,1,[('三島', '日野')]
N5085FM-00233.txt,19,4,[('田辺', '日野'), ('須賀', '日野'), ('田辺', '須賀')]
N5085FM-00233.txt,20,5,[('藤谷', '田辺')]
N5085FM-00233.txt,29,7,[('須賀', '岡部'), ('田辺', '藤谷'), ('松田', '須賀'), ('田辺', '岡部'), ('須賀', '藤谷'), ('松田', '田辺'), ('松田', '藤谷'), ('松田', '岡部'), ('岡部', '藤谷'), ('須賀', '田辺')]
N5085FM-00234.txt,5,4,[('日野', '安藤'), ('安藤', '日々木'), ('日野', '日々木')]
N5085FM-00234.txt,8,11,[('黎', '日々木'), ('黎', '日野'), ('日々木', '日野')]
N5085FM-00234.txt,9,2,[('松田', '日々木')]
N5085FM-00234.txt,10,6,[('日々木', '日野')]
N5085FM-00234.txt,12,10,[('日野', '日々木')]
N5085FM-00234.txt,13,6,[('日々木', '日野')]
N5085FM-00234.txt,14,3,[('日野', '日々木')]
N5085FM-00234.txt,16,7,[('黎', '日々木'), ('黎', '日野'), ('日々木', '日野')]
N5085FM-00234.txt,19,1,[('日々木', '日野')]
N5085FM-00234.txt,22,3,[('日々木', '日野')]
N5085FM-00234.txt,27,2,[('日々木', '日野')]
N5085FM-00234.txt,29,7,[('日々木', '日野')]
N5085FM-00235.txt,6,4,[('渡瀬', '松田'), ('松田', '笠井'), ('渡瀬', '笠井')]
N5085FM-00235.txt,7,5,[('谷', '渡瀬')]
N5085FM-00235.txt,8,6,[('渡瀬', '松田'), ('松田', '笠井'), ('渡瀬', '笠井')]
N5085FM-00235.txt,9,5,[('渡瀬', '千草')]
N5085FM-00235.txt,10,4,[('渡瀬', '笠井')]
N5085FM-00235.txt,11,5,[('渡瀬', '笠井')]
N5085FM-00235.txt,14,3,[('笠井', '千草'), ('笠井', '日野'), ('千草', '日野')]
N5085FM-00235.txt,17,2,[('渡瀬', '日野')]
N5085FM-00235.txt,24,1,[('渡瀬', '日野')]
N5085FM-00236.txt,5,5,[('松田', '日々木')]
N5085FM-00236.txt,6,4,[('安藤', '日々木')]
N5085FM-00236.txt,9,6,[('日々木', '岡部'), ('麓', '山田'), ('山田', '日々木'), ('麓', '岡部'), ('山田', '岡部'), ('麓', '日々木')]
N5085FM-00236.txt,10,7,[('日々木', '華菜')]
N5085FM-00236.txt,11,1,[('華菜', '日々木')]
N5085FM-00236.txt,13,3,[('華菜', '日々木')]
N5085FM-00236.txt,27,2,[('野上月', '華菜')]
N5085FM-00236.txt,31,5,[('日々木', '華菜')]
N5085FM-00237.txt,1,1,[('華菜', '日々木')]
N5085FM-00237.txt,11,10,[('野上月', '日野')]
N5085FM-00237.txt,12,5,[('野上月', '日野')]
N5085FM-00237.txt,15,1,[('華菜', '日野')]
N5085FM-00237.txt,24,3,[('日々木', '日野')]
N5085FM-00237.txt,32,6,[('華菜', '日々木')]
N5085FM-00237.txt,33,4,[('日々木', '日野')]
N5085FM-00237.txt,35,3,[('野上月', '日野')]
N5085FM-00237.txt,37,5,[('日々木', '日野')]
N5085FM-00237.txt,46,1,[('野上月', '日野')]
N5085FM-00237.txt,51,3,[('野上月', '日野')]
N5085FM-00237.txt,54,2,[('華菜', '日々木')]
N5085FM-00237.txt,55,1,[('野上月', '日々木'), ('野上月', '日野'), ('日々木', '日野')]
N5085FM-00238.txt,18,3,[('鳥居', '日々木')]
N5085FM-00239.txt,3,4,[('安藤', '日野')]
N5085FM-00239.txt,7,3,[('安藤', '日々木')]
N5085FM-00239.txt,17,2,[('安藤', '日野')]
N5085FM-00240.txt,13,1,[('工藤', '山田'), ('山田', '日野'), ('工藤', '日野')]
N5085FM-00241.txt,21,7,[('キャシー', '日野')]
N5085FM-00241.txt,23,3,[('キャシー', '日野')]
N5085FM-00241.txt,24,1,[('麓', '日野')]
N5085FM-00241.txt,25,1,[('キャシー', '日野')]
N5085FM-00241.txt,26,1,[('キャシー', '日野')]
N5085FM-00241.txt,30,2,[('キャシー', '日野')]
N5085FM-00242.txt,4,3,[('キャシー', '日野')]
N5085FM-00242.txt,7,3,[('キャシー', '日野'), ('麓', 'キャシー'), ('麓', '日野')]
N5085FM-00242.txt,8,1,[('神瀬結', '日野')]
N5085FM-00242.txt,10,5,[('キャシー', '日野')]
N5085FM-00242.txt,12,3,[('神瀬結', '日野')]
N5085FM-00243.txt,13,3,[('日野', '華菜'), ('日野', '日々木'), ('日々木', '華菜')]
N5085FM-00243.txt,26,1,[('華菜', '日野')]
N5085FM-00243.txt,32,1,[('野上月', '華菜')]
N5085FM-00244.txt,4,7,[('田辺', '日野')]
